Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      12/21          sConst::~sConst() [279]
                0.00    0.00      12/45          sVar::~sVar() [216]
                0.00    0.00       4/4           sLength::~sLength() [376]
                                   3             sMult::~sMult() <cycle 1> [346]
                                   3             sListFunct::~sListFunct() <cycle 1> [362]
                                   2             sLess::~sLess() <cycle 1> [370]
-----------------------------------------------
                                   2             sFor::typecheck(SymTable*, SymTable*) <cycle 3> [107]
                                   8             sIf::typecheck(SymTable*, SymTable*) <cycle 3> [337]
                0.00    0.00       8/8           sRoutDef::typecheck(SymTable*, SymTable*) [73]
[295]    0.0    0.00    0.00      18         sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [295]
                0.00    0.00      23/456         sObject::setParent(sObject*) [153]
                0.00    0.00      23/23          sList<sStmt>::next(void*&) const [274]
                0.00    0.00      18/18          sList<sStmt>::first(void*&) const [299]
                0.00    0.00      13/15          sCall::typecheck(SymTable*, SymTable*) [305]
                0.00    0.00       1/1           sExit::typecheck(SymTable*, SymTable*) [507]
                                   7             sIf::typecheck(SymTable*, SymTable*) <cycle 3> [337]
                                   2             sFor::typecheck(SymTable*, SymTable*) <cycle 3> [107]
-----------------------------------------------
                0.00    0.00      18/18          yyparse() [57]
[296]    0.0    0.00    0.00      18         sStmtList::sStmtList() [296]
                0.00    0.00      18/18          sList<sStmt>::sList() [291]
-----------------------------------------------
                                   2             sFor::~sFor() <cycle 2> [406]
                                   8             sIf::~sIf() <cycle 2> [340]
                0.00    0.00       8/8           sRoutDef::~sRoutDef() [251]
[297]    0.0    0.00    0.00      18         sStmtList::~sStmtList() <cycle 2> [297]
                                  18             sStmtList::~sStmtList() <cycle 2> [298]
-----------------------------------------------
                                  18             sStmtList::~sStmtList() <cycle 2> [297]
[298]    0.0    0.00    0.00      18         sStmtList::~sStmtList() <cycle 2> [298]
                                  18             sList<sStmt>::~sList() <cycle 2> [292]
-----------------------------------------------
                0.00    0.00      18/18          sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [295]
[299]    0.0    0.00    0.00      18         sList<sStmt>::first(void*&) const [299]
-----------------------------------------------
                0.00    0.00       2/17          yyCleanUp() [399]
                0.00    0.00       4/17          yyScanFile(_IO_FILE*) [357]
                0.00    0.00      11/17          yy_init_buffer(yy_buffer_state*, _IO_FILE*) [321]
[300]    0.0    0.00    0.00      17         yy_flush_buffer(yy_buffer_state*) [300]
                0.00    0.00      15/26          yy_load_buffer_state() [264]
-----------------------------------------------
                0.00    0.00       2/17          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00      15/17          sCall::typecheck(SymTable*, SymTable*) [305]
[301]    0.0    0.00    0.00      17         sCall::id() const [301]
-----------------------------------------------
                0.00    0.00      16/16          yyparse() [57]
[302]    0.0    0.00    0.00      16         sQuFunDef::sQuFunDef(std::string*, sDefList*, sDefList*, sStmtList*, int, int) [302]
                0.00    0.00      16/1488        tType::tType(BaseType) [137]
                0.00    0.00      16/36          sRoutDef::sRoutDef(tType const&, std::string*, sDefList*, sDefList*, sStmtList*, int, int) [250]
-----------------------------------------------
                0.00    0.00      16/16          SymTab::deltree(SymTable::entry*) [205]
[303]    0.0    0.00    0.00      16         sQuFunDef::~sQuFunDef() [303]
                0.00    0.00      16/16          sQuFunDef::~sQuFunDef() [304]
-----------------------------------------------
                0.00    0.00      16/16          sQuFunDef::~sQuFunDef() [303]
[304]    0.0    0.00    0.00      16         sQuFunDef::~sQuFunDef() [304]
                0.00    0.00      16/36          sRoutDef::~sRoutDef() [251]
-----------------------------------------------
                0.00    0.00       2/15          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
                0.00    0.00      13/15          sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [295]
[305]    0.0    0.00    0.00      15         sCall::typecheck(SymTable*, SymTable*) [305]
                0.00    0.00      44/852         tType::operator=(tType const&) [142]
                0.00    0.00      39/376         sDef::type() const [155]
                0.00    0.00      37/41          sRoutDef::args() [246]
                0.00    0.00      30/1488        tType::tType(BaseType) [137]
                0.00    0.00      26/26          tType::isQuConst() const [265]
                0.00    0.00      22/456         sObject::setParent(sObject*) [153]
                0.00    0.00      22/98          sExpr::type() [181]
                0.00    0.00      22/22          tType::isConv(tType const&) const [277]
                0.00    0.00      22/122         tType::isQuExpr() const [179]
                0.00    0.00      22/38          sList<sExpr>::next(void*&) const [248]
                0.00    0.00      22/556         sList<sDef>::next(void*&) const [149]
                0.00    0.00      17/111         sExpr::settype(tType const&) [180]
                0.00    0.00      15/17          sCall::id() const [301]
                0.00    0.00      15/255         sObject::isRoutDef() const [173]
                0.00    0.00      15/295         sObject::isFunctDef() const [164]
                0.00    0.00      15/20          sObject::inFunctDef() const [283]
                0.00    0.00      15/19          sObject::inQuDef() const [289]
                0.00    0.00      15/31          sObject::isCondDef() const [255]
                0.00    0.00      15/15          sObject::inQuFunDef() const [313]
                0.00    0.00      15/37          sList<sExpr>::first(void*&) const [249]
                0.00    0.00      15/97          sList<sDef>::first(void*&) const [182]
                0.00    0.00      14/14          sObject::isSetRec(ObjFlag) [315]
                0.00    0.00      13/29          SymTabComb::getDef(std::string const&) const [262]
                0.00    0.00      13/45          sVar::typecheck(SymTable*, SymTable*) [214]
                0.00    0.00      10/15          sObject::isProcDef() const [314]
                0.00    0.00       5/13          sBinOp::typecheck(SymTable*, SymTable*) [317]
                0.00    0.00       4/23          sObject::isQuOpDef() const [276]
                0.00    0.00       4/4           sSubscript::typecheck(SymTable*, SymTable*) [364]
                0.00    0.00       2/139         SymTab::getDef(std::string const&) const [177]
-----------------------------------------------
                0.00    0.00      15/15          yyparse() [57]
[306]    0.0    0.00    0.00      15         sCall::sCall(std::string*, sExprList*, int) [306]
                0.00    0.00      15/25          sStmt::sStmt(int) [266]
-----------------------------------------------
                0.00    0.00       2/15          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
                0.00    0.00      13/15          sList<sStmt>::~sList() <cycle 2> [292]
[307]    0.0    0.00    0.00      15         sCall::~sCall() [307]
                0.00    0.00      15/15          sCall::~sCall() [308]
-----------------------------------------------
                0.00    0.00      15/15          sCall::~sCall() [307]
[308]    0.0    0.00    0.00      15         sCall::~sCall() [308]
                0.00    0.00      15/24          sExprList::~sExprList() <cycle 1> [272]
                0.00    0.00      15/25          sStmt::~sStmt() [267]
-----------------------------------------------
                0.00    0.00      15/15          yylex() [99]
